check_id,claim_id,model,contract,stratum,field,claim,locator,claim_verdict_ok_error_unverifiable,error_mode_invention_misattribution_redaction_conflation,evidence_quote_from_contract,claim_notes
REC-05,REC-05.11,deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Termination allows Alfa Aesar to sell remaining inventory but also imposes obligations that survive termination, such as referral commissions and indemnities.",Termination,,,,
REC-05,REC-05.12,deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Disputes are subject to binding arbitration, with exceptions for certain IP and confidentiality claims, and the arbitration location is the respondent's location.",Disputes,,,,
REC-06,REC-06.01,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,"Harpoon Therapeutics, Inc. (licensor/developer)",Therapeutics,,,,
REC-06,REC-06.02,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,AbbVie Biotechnology Ltd (optionee/licensee),Biotechnology,,,,
REC-06,REC-06.03,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,term,"Commences on November 20, 2019 and continues until the later of (a) expiration of the last Royalty Term for the last Licensed Product, or (b) expiration of the License Option Period without AbbVie exercising the option. No renewal provisions specified.",Commences,,,,
REC-06,REC-06.04,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon: Perform Initial Development Activities per the Initial Development Plan, including conducting the Phase I/IB Trial and providing Opt-In and Final Development Reports.",Development,,,,
REC-06,REC-06.05,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon: Grant AbbVie an exclusive option to obtain licenses under Harpoon Patents, Know-How, and Regulatory Documentation upon exercise.",Documentation,,,,
REC-06,REC-06.06,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie: Pay an upfront fee of $30,000,000 and, upon exercising the option, a $200,000,000 milestone payment, plus additional development, regulatory, first commercial sale, sales-based milestones, and royalties on Net Sales.","$30,000,000",,,,
REC-06,REC-06.07,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie: After exercising the option, use Commercially Reasonable Efforts to develop, obtain regulatory approval for, and commercialize at least one Licensed Product in a Major Market.",Commercially,,,,
REC-06,REC-06.08,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie: Upon exercise, assume sole responsibility for development, regulatory, commercialization, and manufacturing of Licensed Products, subject to Harpoon's completion of initial activities and technology transfer.",Licensed,,,,
REC-06,REC-06.09,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon: Provide technology transfer and assistance for manufacturing upon AbbVie's request, subject to specified limits and reimbursement.",Harpoon,,,,
REC-06,REC-06.10,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,Both Parties: Maintain confidentiality of Confidential Information and comply with pharmacovigilance and safety obligations.,Confidential,,,,
REC-06,REC-06.11,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"AbbVie has unilateral termination rights for any reason upon 90 days' notice (Section 12.3), which could leave Harpoon without expected milestone/royalty payments.",Harpoon,,,,
REC-06,REC-06.12,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Harpoon's exclusivity obligations (Section 5.8) restrict it from developing or commercializing competing products in the Territory, with limited exceptions for acquisitions or change of control.",Territory,,,,
REC-06,REC-06.13,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Upon termination by AbbVie for convenience or by Harpoon for material breach, Harpoon may receive a reversion license to AbbVie's improvements (AbbVie Reversion IP) but must pay royalties on future sales of reverted products (Section 12.7).",Reversion,,,,
REC-06,REC-06.14,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Royalty rates and milestone amounts are subject to significant redactions, and royalty reductions (Section 6.5.3) can reduce payments by up to a specified percentage, potentially impacting Harpoon's revenue.",Royalty,,,,
REC-06,REC-06.15,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Harpoon's indemnification obligations (Section 11.2) may expose it to third-party claims arising from its activities, with no express cap on liability except for the exclusion of consequential damages (Section 11.5).",Harpoon,,,,
REC-06,REC-06.16,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"AbbVie has control over patent prosecution, enforcement, and biosimilar litigation for product-specific patents (Sections 7.2, 7.3), which may affect Harpoon's ability to protect its broader patent portfolio.",Sections,,,,
REC-06,REC-06.17,deepseek-v4-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Harpoon must obtain AbbVie's consent for certain in-licensing agreements (Section 5.9.1), limiting its flexibility to expand its IP position.",Harpoon,,,,
REC-07,REC-07.01,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"RMF Empire, Inc. DBA West Coast Customs (Promoter/Sponsee)",Promoter,,,,
REC-07,REC-07.02,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"Bosch International, LLC / XLI Technologies, Inc. (Sponsor)",International,,,,
REC-07,REC-07.03,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,term,"Effective from December 1, 2015, and expires on November 30, 2016. It may be terminated early by mutual consent, in the event of bankruptcy, for uncured significant changes to the benefits schedule, or upon 30 days' written notice for an uncured default.",Effective,,,,
REC-07,REC-07.04,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,WCC must grant XLI a limited license to use its trademarks for promotional advertising.,promotional,,,,
REC-07,REC-07.05,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"WCC must promote XLI's 'Light Sheets' in its 2016 television episodes, press releases, and media days, which includes installing the product on two Lamborghinis.",Lamborghinis,,,,
REC-07,REC-07.06,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,WCC must provide XLI with three 30-second commercial spots per 2016 episode.,commercial,,,,
REC-07,REC-07.07,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,XLI must grant WCC a limited license to use the 'Light Sheets' trademark.,Sheets,,,,
REC-07,REC-07.08,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"XLI must issue 5,500,000 common stock shares of XLI Technologies, Inc. to WCC within five days of signing.",Technologies,,,,
REC-07,REC-07.09,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"XLI must provide 'Light Sheets' at no cost to WCC for exclusive use in promotional operations and production, and handle its own commercial pre- and post-production.",Sheets,,,,
REC-07,REC-07.10,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,IP Goodwill Transfer: Each party automatically assigns to the other all goodwill and rights developed in connection with their use of the other party's trademarks.,Goodwill,,,,
REC-07,REC-07.11,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"Mutual Indemnities: Both parties indemnify each other against claims arising from breaches of the agreement or approved use of the other's trademarks, though neither is liable for the other's negligence.",Indemnities,,,,
REC-07,REC-07.12,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Termination Rights: Either party may unilaterally terminate the agreement if the other party fails to cure a default within 30 days of written notice.,Termination,,,,
REC-07,REC-07.13,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"Non-Disparagement: Both parties are strictly prohibited from disparaging the other's trademarks, brand names, affiliated companies, or products.",Non-Disparagement,,,,
REC-07,REC-07.14,gemini-3.1-pro,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Confidentiality: Strict confidentiality obligations apply to the agreement terms and any shared technical or trade secret information.,Confidentiality,,,,
REC-08,REC-08.01,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,parties,"Johnson Matthey Catalog Company, Inc., d/b/a ALFA AESAR (Distributor)",Distributor,,,,
REC-08,REC-08.02,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,parties,Nanophase Technologies Corporation (Manufacturer/Supplier),Technologies,,,,
REC-08,REC-08.03,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,term,"Initial term of 5 years, automatically renewing for successive 2-year terms unless either party provides 6 months' written notice of non-renewal.",Initial,,,,
REC-08,REC-08.04,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"NTC must supply the products to ALFA AESAR at agreed prices, provide training and marketing support, and pay commissions on referral sales for commercial quantities or custom services.",AESAR,,,,
REC-08,REC-08.05,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"ALFA AESAR must use reasonable efforts to market and sell the products, purchase its requirements exclusively from NTC, maintain sufficient stock, and refer commercial quantity inquiries to NTC.",AESAR,,,,
REC-08,REC-08.06,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"ALFA AESAR is bound by an exclusivity and non-compete clause, requiring it to purchase exclusively from NTC and prohibiting it from dealing in products with the same specifications.",AESAR,,,,
REC-08,REC-08.07,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,Either party may terminate the agreement for any reason by providing 6 months' prior written notice.,Either,,,,
REC-08,REC-08.08,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,NTC may increase product prices annually with 90 days' notice.,increase,,,,
REC-08,REC-08.09,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"The contract contains mutual indemnities, but Schedule B heavily limits NTC's liability, disclaims implied warranties, excludes consequential damages, and caps NTC's liability at the purchase price.",Schedule,,,,
REC-08,REC-08.10,gemini-3.1-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Schedule B requires ALFA AESAR to broadly indemnify NTC for claims relating to the order or business relationship, except those resulting solely from NTC's negligence.",Schedule,,,,
REC-09,REC-09.01,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,"Harpoon Therapeutics, Inc. (licensor/developer)",Therapeutics,,,,
REC-09,REC-09.02,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,AbbVie Biotechnology Ltd (licensee/optionee),Biotechnology,,,,
REC-09,REC-09.03,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,term,"Commences on November 20, 2019, and continues until the expiration of the last Royalty Term for the last Licensed Product, or expires earlier if AbbVie fails to exercise its license option within the specified period.",Commences,,,,
REC-09,REC-09.04,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,Harpoon must perform initial development activities according to the agreed Initial Development Plan and provide AbbVie with comprehensive development reports.,Development,,,,
REC-09,REC-09.05,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon must grant AbbVie an exclusive, worldwide license to exploit the licensed products upon AbbVie's exercise of the license option.",Harpoon,,,,
REC-09,REC-09.06,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie must pay a $30 million upfront fee, along with subsequent milestone payments and royalties on net sales if it exercises the license option.",$30,,,,
REC-09,REC-09.07,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,AbbVie must use commercially reasonable efforts to develop and commercialize the licensed products in major markets after exercising its option.,AbbVie,,,,
REC-09,REC-09.08,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,AbbVie holds a unilateral right to terminate the agreement in its entirety or on a country-by-country basis for any reason with 90 days' written notice.,AbbVie,,,,
REC-09,REC-09.09,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,Harpoon is subject to strict exclusivity and non-compete covenants preventing it from developing or commercializing competing products worldwide.,Harpoon,,,,
REC-09,REC-09.10,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"If Harpoon undergoes a change of control involving a competitor, AbbVie may disband the Joint Governance Committee and terminate certain confidentiality and information-sharing obligations.",Governance,,,,
REC-09,REC-09.11,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Both parties exclude liability for indirect, special, punitive, or consequential damages, except in cases of fraud, gross negligence, or breaches of confidentiality and exclusivity.",Both,,,,
REC-09,REC-09.12,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"The contract contains mutual indemnification obligations for third-party claims arising from negligence, willful misconduct, or material breaches.",indemnification,,,,
REC-09,REC-09.13,gemini-3.1-pro,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Upon termination under certain conditions, intellectual property rights revert to Harpoon, and AbbVie may be required to grant Harpoon a royalty-bearing license to AbbVie's reversion IP.",Harpoon,,,,
REC-10,REC-10.01,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"RMF Empire, Inc. d/b/a West Coast Customs (WCC; promotional-services provider and licensor of WCC trademarks)",Customs,,,,
REC-10,REC-10.02,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"Bosch International, LLC / XLI Technologies, Inc. (XLI; sponsor, marketer/distributor of Light Sheets, and licensor of XLI/Light Sheets trademarks)",International,,,,
REC-10,REC-10.03,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,term,"December 1, 2015 to November 30, 2016, unless earlier terminated; no renewal arrangement is specified, but the parties may renegotiate. ",December,,,,
REC-10,REC-10.04,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"WCC: provide the promotional benefits in Attachment A, including applicable brand mentions, press-release mentions relating to Light Sheets, guest/media-day opportunities, commercial spots, and the specified Light Sheets installation content involving two Lamborghinis.",Lamborghinis,,,,
REC-10,REC-10.05,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"WCC: identify XLI products in WCC public communications as ""Light Sheets"" and obtain/use XLI trademark approvals as required.",Sheets,,,,
REC-10,REC-10.06,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,WCC: grant XLI a limited non-exclusive licence to use approved WCC trademarks for the promotion; supply logos and usage guidelines; and approve XLI's proposed trademark uses in writing.,non-exclusive,,,,
REC-10,REC-10.07,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"XLI: issue WCC 5,500,000 common shares of XLI Technologies, Inc. within five days after signing; the shares are fully earned and vested on signing and have piggyback registration rights.",Technologies,,,,
REC-10,REC-10.08,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"XLI: grant WCC a limited non-exclusive, royalty-free licence to use the Light Sheets trademark for WCC and its events during the term; supply applicable logos and approve WCC's proposed XLI trademark uses in writing.",Sheets,,,,
REC-10,REC-10.09,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"XLI: provide Light Sheets at no cost for exclusive limited operations and production supporting the promotion, subject to XLI's consideration of WCC requests; any additional free product is at XLI's sole discretion, and any purchased product is at the current wholesale distributor price.",Sheets,,,,
REC-10,REC-10.10,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,"Both parties: refrain from disparaging the other party's specified brands, comply with applicable laws, maintain required operational insurance during the agreement and for one year afterward, and keep agreement terms and confidential information confidential subject to stated exceptions.",Both,,,,
REC-10,REC-10.11,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,Both parties: give at least ten days for written email approval requests; provide written reasons for denied approvals; and treat a non-response as a denial.,Both,,,,
REC-10,REC-10.12,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"Either party may terminate for the other party's uncured default only after written notice and a 30-day cure period; the term provision also permits renegotiation and/or cancellation if there are significant uncured Benefits Schedule changes, by mutual consent, or if either party becomes bankrupt or insolvent.",Benefits,,,,
REC-10,REC-10.13,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"Attachment A controls over the main agreement in the event of a conflict, potentially expanding or altering WCC's promotional obligations.",Attachment,,,,
REC-10,REC-10.14,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"Each party gives the other prior written approval rights over use of its trademarks, and silence on an approval request is deemed a denial.",Each,,,,
REC-10,REC-10.15,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Each party assigns to the other all goodwill and other rights developed through its use of the other party's trademarks.,Each,,,,
REC-10,REC-10.16,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"WCC broadly indemnifies XLI for WCC breaches/covenant failures and XLI's approved use of WCC trademarks; XLI reciprocally indemnifies WCC for XLI breaches/covenant failures and WCC's approved use of XLI trademarks. Each indemnity excludes claims arising from the indemnitee's or third parties' negligence, as applicable.",Each,,,,
REC-10,REC-10.17,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,There is no express overall liability cap or exclusion of consequential damages.,There,,,,
REC-10,REC-10.18,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Confidentiality and restrictions on public announcements survive termination; confidential information must generally be returned on termination or reasonable written request.,Confidentiality,,,,
REC-10,REC-10.19,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Force majeure excuses performance delays or failures beyond reasonable control and does not give either party a termination right.,Force,,,,
REC-10,REC-10.20,gpt-5.6-terra,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,"WCC's right to receive free Light Sheets beyond the defined promotional use is discretionary with XLI, and WCC is not obliged to buy products if XLI does not supply them free of charge.",Sheets,,,,
REC-11,REC-11.01,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,parties,"Johnson Matthey Catalog Company, Inc. d/b/a Alfa Aesar (exclusive distributor of Research Quantities of the Products)",Quantities,,,,
REC-11,REC-11.02,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,parties,Nanophase Technologies Corporation (NTC) (manufacturer and supplier of Products),Technologies,,,,
REC-11,REC-11.03,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,term,"Initial term of five years from October 24, 2005; automatically renews for successive two-year terms unless either party gives at least six months' notice of non-renewal. Either party may terminate for any reason on six months' written notice, for uncured material breach following 60 days' notice, or immediately upon specified insolvency or bankruptcy events.",Initial,,,,
REC-11,REC-11.04,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"NTC must supply Products ordered by Alfa Aesar, subject to its reserved rights for Commercial Quantities, samples and discontinued Products, and must use reasonable commercial efforts to fill orders promptly.",Commercial,,,,
REC-11,REC-11.05,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"Alfa Aesar must use reasonable efforts to promote, market, sell and distribute Research Quantities of Products and must buy all of its requirements for the Products, including materially similar nanomaterials, exclusively from NTC while NTC supplies them.",Quantities,,,,
REC-11,REC-11.06,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"Alfa Aesar must repackage Products in compliance with applicable safety laws, maintain reasonably sufficient inventory, and store Products as NTC recommends.",Products,,,,
REC-11,REC-11.07,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"NTC must sell Products at the Schedule A Product Price, subject to the contractual price-change notice requirements, and on terms no less favourable than those offered to other agents, distributors or direct customers, except for prices existing with commercial partners when the agreement was made.",Products,,,,
REC-11,REC-11.08,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"Alfa Aesar must pay invoices within 30 days, except for amounts disputed in good faith, and pay applicable taxes and shipping expenses.",Aesar,,,,
REC-11,REC-11.09,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,Alfa Aesar must refer orders exceeding Research Quantities and inquiries for Custom Services to NTC; NTC must pay commissions on qualifying referrals for three years from the referred customer's first order.,Quantities,,,,
REC-11,REC-11.10,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,NTC must provide annual training and reasonable requested marketing and technical support; both parties must obtain approval for specified uses of the other party's trademarks and content.,reasonable,,,,
REC-11,REC-11.11,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"NTC must provide the stated product warranties, comply with applicable laws in manufacture and supply, and address qualifying defective or non-conforming Products through replacement or credit under the return protocol.",Products,,,,
REC-11,REC-11.12,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,key_obligations,"Each party must maintain at least US$2,000,000 comprehensive general liability insurance and protect the other party's Confidential Information.","$2,000,000",,,,
REC-11,REC-11.13,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Alfa Aesar has an exclusive worldwide distribution right for Research Quantities, but must source all requirements for Products and materially similar nanomaterials exclusively from NTC and must not manufacture, buy, sell, distribute, deal in or act as agent for competing products with the Products' specifications, subject to its pre-existing products.",Quantities,,,,
REC-11,REC-11.14,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,NTC retains the right to sell Commercial Quantities and provide free samples to commercial partners or potential partners; Alfa Aesar's exclusivity therefore does not cover those channels.,Commercial,,,,
REC-11,REC-11.15,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"NTC may discontinue a Product on six months' notice, or immediately where an actual or alleged defect may cause personal or property damage. Alfa Aesar may return discontinued inventory for full credit or refund.",Product,,,,
REC-11,REC-11.16,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Either party may terminate without cause on six months' notice, creating termination risk despite the five-year initial term and automatic renewals. On termination, Alfa Aesar may return inventory for reimbursement or sell it until depleted.",Either,,,,
REC-11,REC-11.17,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"NTC's warranty remedy for defective or non-conforming Products is expressly limited to replacement or credit of the invoiced price and shipping charges, described as Alfa Aesar's sole and exclusive warranty remedy.",Products,,,,
REC-11,REC-11.18,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,NTC indemnifies Alfa Aesar for NTC warranty breaches and NTC gross negligence or wilful misconduct; Alfa Aesar indemnifies NTC for its warranty breaches and gross negligence or wilful misconduct in sales or transfers to customers. These indemnities are not broadly reciprocal for ordinary negligence.,Aesar,,,,
REC-11,REC-11.19,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,Qualifying referral commissions are payable only for three years and are excluded where NTC previously referred the customer for a sample or had sold to that customer or its affiliates in the preceding 12 months.,Qualifying,,,,
