check_id,claim_id,model,contract,stratum,field,claim,locator,claim_verdict_ok_error_unverifiable,error_mode_invention_misattribution_redaction_conflation,evidence_quote_from_contract,claim_notes
REC-07,REC-07.05,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel: perform first-level maintenance and initial fault tracing, ensure adequate training of its personnel, and provide required information and access to Sicap Ltd.",EuroTel,,,,
REC-07,REC-07.06,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel: pay maintenance and support fees semi-annually in advance, plus additional costs for travel and accommodation and for support outside standard service.",EuroTel,,,,
REC-07,REC-07.07,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd: respond to incidents within specified response times based on priority, and in emergencies make efforts to restore service within 24 hours.",Sicap,,,,
REC-07,REC-07.08,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel: notify Sicap Ltd of incidents via the GNATS trouble ticket tool and hotline, and provide supplementary information and remote access on request.",EuroTel,,,,
REC-07,REC-07.09,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd's liability for indirect loss, consequential loss, loss of profit, lost savings, and loss caused by interruption of operations is excluded.",Sicap,,,,
REC-07,REC-07.10,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd may suspend services if EuroTel fails to pay, and is not responsible for damages resulting from such suspension.",EuroTel,,,,
REC-07,REC-07.11,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"If EuroTel does not react in writing to a new price offer within one month, the new offer is considered accepted.",EuroTel,,,,
REC-07,REC-07.12,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"EuroTel must pay costs and expenses if Sicap Ltd personnel travel but cannot perform services due to reasons beyond Sicap Ltd's control, including no physical access or force majeure.",EuroTel,,,,
REC-07,REC-07.13,deepseek-v4-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,Misuse of the hotline or support services may be charged at cost by Sicap Ltd.,Misuse,,,,
REC-08,REC-08.01,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,EuroTel Bratislava a.s. (Customer),Bratislava,,,,
REC-08,REC-08.02,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,Sicap Ltd (Service Provider),Provider,,,,
REC-08,REC-08.03,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,term,"Effective 06 October 2000 for an initial duration of two years, automatically renewing for successive one-year periods unless terminated with at least six weeks' written notice prior to the renewal date.",Effective,,,,
REC-08,REC-08.04,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd must provide standard maintenance and support services, including a 24/7 hotline, 20 hours of monthly telephone support, remote support, change management, and second-level maintenance.",Sicap,,,,
REC-08,REC-08.05,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd must respond to incidents within specified timeframes, such as 4 hours for emergency or high-priority requests.",Sicap,,,,
REC-08,REC-08.06,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must perform initial fault tracing and first-level maintenance, ensuring its personnel are adequately trained.",EuroTel,,,,
REC-08,REC-08.07,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must report incidents promptly, provide necessary system information and remote access, and maintain appropriate climatic conditions for the equipment.",EuroTel,,,,
REC-08,REC-08.08,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,EuroTel must pay maintenance and support fees semi-annually in advance.,EuroTel,,,,
REC-08,REC-08.09,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd completely excludes liability for indirect loss, consequential loss, loss of profit, lost savings, and operational interruption.",Sicap,,,,
REC-08,REC-08.10,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,Sicap Ltd may suspend services without liability if EuroTel fails to make timely payments.,EuroTel,,,,
REC-08,REC-08.11,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd can adjust prices annually after the first 12 months; if EuroTel does not object in writing within one month, the price increase is deemed accepted.",EuroTel,,,,
REC-08,REC-08.12,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,EuroTel loses the right to claim damages if it does not report the loss to Sicap Ltd in writing as soon as possible.,EuroTel,,,,
REC-08,REC-08.13,gemini-3.1-pro,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,Either party may terminate immediately for a substantial breach that remains uncured for 30 days.,Either,,,,
REC-09,REC-09.01,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,EuroTel Bratislava a.s. (customer receiving maintenance and support services),Bratislava,,,,
REC-09,REC-09.02,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,Sicap Ltd (provider of maintenance and support services),Sicap,,,,
REC-09,REC-09.03,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,term,"Effective 6 October 2000 for an initial two-year term. Thereafter, automatically renews for successive one-year periods unless either party gives registered written notice with proof of receipt at least six weeks before the renewal date. Either party may terminate immediately for a substantial breach not remedied within 30 days of notice.",Thereafter,,,,
REC-09,REC-09.04,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd must provide the standard service, including incident hotline support, up to 20 hours of telephone support per month during office hours, remote support via ISDN where applicable, and change management.",Sicap,,,,
REC-09,REC-09.05,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,Sicap Ltd must meet the stated hotline response times: four hours for emergency requests at all times; four hours for high-priority requests during working hours; the next working day for medium priority; and the day after the next working day for low priority.,Sicap,,,,
REC-09,REC-09.06,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd must use every effort in an emergency to restore the SICAP(R) application within 24 hours after response, including temporary workarounds; if unsuccessful within the stated emergency process timing, its responsible personnel must travel on-site by the next available flight or train to manage recovery.",Sicap,,,,
REC-09,REC-09.07,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd must assess requests for change, provide quotations and schedules, and coordinate and report progress weekly; after EuroTel orders on the basis of a quotation, Sicap Ltd must implement the change to the agreed schedule.",EuroTel,,,,
REC-09,REC-09.08,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must perform initial fault tracing and first-level maintenance for the entire prepaid system, including application, database, system, hardware and operating-system administration.",EuroTel,,,,
REC-09,REC-09.09,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must ensure its personnel are adequately trained and limit hotline and GNATS access to up to five designated, trained system administrators.",EuroTel,,,,
REC-09,REC-09.10,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must report each incident by hotline and GNATS without delay, provide specified incident details and requested logs or system information, and open ISDN remote access when requested by Sicap Ltd.",EuroTel,,,,
REC-09,REC-09.11,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,EuroTel must accept or decline change quotations and delivery plans and accept implemented changes.,EuroTel,,,,
REC-09,REC-09.12,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must pay maintenance fees semi-annually in advance, pay invoices within 30 days, pay applicable Slovak VAT, and pay separately quoted additional-support charges and travel/accommodation costs where applicable.",EuroTel,,,,
REC-09,REC-09.13,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"EuroTel must cooperate with Sicap Ltd, provide timely necessary information, maintain suitable system-site conditions, prevent specified installation and misuse issues, provide site access subject to its security rules, and maintain current administrator contact details.",EuroTel,,,,
REC-09,REC-09.14,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd excludes liability for indirect and consequential loss, loss of profit, lost savings and business-interruption loss.",Sicap,,,,
REC-09,REC-09.15,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,EuroTel has no damages claim unless it reports the loss to Sicap Ltd in writing as soon as possible after it arises.,EuroTel,,,,
REC-09,REC-09.16,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,Sicap Ltd may suspend services for late or non-payment after notification and disclaims responsibility for damage resulting from that suspension.,Sicap,,,,
REC-09,REC-09.17,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Support excludes third-party software or middleware issues, incorrect database management, EuroTel system-management faults, undisclosed modifications or foreign developments/adaptations, and misuse; such matters may be charged at cost.",Support,,,,
REC-09,REC-09.18,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"EuroTel bears travel, accommodation and other effective costs in specified circumstances, including where Sicap personnel cannot perform due to lack of physical access or force majeure, and for support outside the standard service.",EuroTel,,,,
REC-09,REC-09.19,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Sicap Ltd may adjust prices annually after the first 12 months. Under the term clause, it must submit an offer three months in advance, EuroTel has one month to decide whether to extend or terminate, and silence in writing is treated as acceptance.",EuroTel,,,,
REC-09,REC-09.20,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,No reimbursement is due for paid fees on termination or non-renewal.,reimbursement,,,,
REC-09,REC-09.21,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Additional support is subject to Sicap Ltd availability, separate quotation and mutual agreement.",Additional,,,,
REC-09,REC-09.22,gpt-5.6-terra,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,"Either party generally cannot assign without consent, although either may assign to a majority-owned subsidiary by written notice.",Either,,,,
REC-10,REC-10.01,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,EuroTel Bratislava a.s. (customer),Bratislava,,,,
REC-10,REC-10.02,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,parties,Sicap Ltd (maintenance and support provider),Sicap,,,,
REC-10,REC-10.03,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,term,"2 years, automatically renewable for 1 year unless terminated with 6 weeks' notice",automatically,,,,
REC-10,REC-10.04,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,"Sicap Ltd is to provide standard service, including hotline support and remote support, as described in the contract",Sicap,,,,
REC-10,REC-10.05,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,EuroTel is to pay the annual fees and provide cooperation and necessary information to Sicap Ltd,EuroTel,,,,
REC-10,REC-10.06,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,key_obligations,Sicap Ltd is to perform change management and provide additional support as requested by EuroTel,EuroTel,,,,
REC-10,REC-10.07,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,Sicap Ltd's liability for indirect loss is excluded,Sicap,,,,
REC-10,REC-10.08,llama-3.3-70b,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,medium,risks,EuroTel is responsible for damages resulting from suspension of services due to non-payment,EuroTel,,,,
REC-11,REC-11.01,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"ScanSource, Inc. (Distributor)",Distributor,,,,
REC-11,REC-11.02,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"Cisco Systems, Inc. (Cisco/Supplier)",Supplier,,,,
REC-11,REC-11.03,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,term,"Initial term of 2 years from the Effective Date (January 2007), with Cisco having the option to extend for up to 1 additional year via written notice at least 30 days before expiration; either party may terminate for convenience with notice (period redacted), and there are additional termination rights for breach, insolvency, or change of control.",Effective,,,,
REC-11,REC-11.04,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: purchase/license Products via Purchase Orders and pay per agreed payment terms and pricing,Distributor,,,,
REC-11,REC-11.05,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: distribute Products solely to authorized Resellers within the Territory and not solicit outside it,Distributor,,,,
REC-11,REC-11.06,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor: maintain accurate records, provide sales/inventory reports (including POS data), and allow Cisco audits",Distributor,,,,
REC-11,REC-11.07,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: pass through Cisco warranties to Resellers and not make additional warranty commitments on Cisco's behalf,Distributor,,,,
REC-11,REC-11.08,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor: comply with export controls, applicable laws, and anti-corruption (FCPA) requirements",Distributor,,,,
REC-11,REC-11.09,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: avoid acquiring/reselling Non-Genuine or Unauthorized Cisco Products and cooperate with Cisco investigations,Unauthorized,,,,
REC-11,REC-11.10,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: maintain spare parts inventory and provide warranty/technical support to Resellers per Exhibit B,Distributor,,,,
REC-11,REC-11.11,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor: return Confidential Information upon termination and maintain confidentiality of Cisco proprietary information,Confidential,,,,
REC-11,REC-11.12,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco: supply Products/Services per accepted Purchase Orders and use commercially reasonable efforts on shipping timelines,Products,,,,
REC-11,REC-11.13,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco: provide price protection credits, inventory return/obsolete product credit rights under specified conditions",Cisco,,,,
REC-11,REC-11.14,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco: provide technical support, CCO access, hardware replacement, and updates per Exhibit B",Exhibit,,,,
REC-11,REC-11.15,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco: defend/indemnify Distributor against certain third-party IP infringement claims (Section 15),Distributor,,,,
REC-11,REC-11.16,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco: maintain confidentiality of Distributor Confidential Information and use POS data only as permitted,Confidential,,,,
REC-11,REC-11.17,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Both parties: maintain specified insurance coverage and indemnify each other for bodily injury/property damage claims from negligence,Both,,,,
REC-11,REC-11.18,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Liability cap: aggregate liability limited to the greater of a redacted dollar amount or money paid in a preceding period (redacted duration), separately for Products and Services, with certain carve-outs for IP/software breaches and undisputed payment amounts",Liability,,,,
REC-11,REC-11.19,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Consequential damages waiver: both parties waive special, incidental, indirect, and consequential damages except for breaches of Section 9 (Proprietary Rights/Software) or the Software License Agreement",Consequential,,,,
REC-11,REC-11.20,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor bears indemnification obligations for warranty misrepresentations, Applicable Law violations, and certain IP claims arising from Distributor's product combinations, modifications, or specifications",Distributor,,,,
REC-11,REC-11.21,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may terminate immediately for Distributor's breach of Proprietary Rights, Trademarks, Confidentiality, or Export Restriction provisions",Confidentiality,,,,
REC-11,REC-11.22,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may terminate on notice if Distributor or its parent is acquired by, or acquires a controlling interest in, a competitor",Distributor,,,,
REC-11,REC-11.23,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor waives all rights to damages, indemnification, or compensation (including lost profits or severance-type claims) upon termination of the agreement",Distributor,,,,
REC-11,REC-11.24,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco reserves broad discretion over pricing, product availability, and could withhold warranty/support for Unauthorized or Non-Genuine Products, shifting cost/risk to Distributor",Unauthorized,,,,
REC-11,REC-11.25,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor guarantees performance of financial and contractual obligations of all listed Affiliates, creating cross-liability exposure",Distributor,,,,
REC-11,REC-11.26,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Governing law is New York but jurisdiction for claims lies in California state/federal courts, creating a bifurcated legal framework",California,,,,
REC-11,REC-11.27,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco can unilaterally change key policies (e.g., End of Life Policy, Software Transfer Policy) without renegotiating the Agreement",Software,,,,
REC-11,REC-11.28,claude-sonnet-5,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"No exclusivity is granted to Distributor; Cisco may appoint other distributors and sell competing products, limiting Distributor's market protection",Distributor,,,,
REC-12,REC-12.01,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"ScanSource, Inc. (Distributor)",Distributor,,,,
REC-12,REC-12.02,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"Cisco Systems, Inc. (Cisco)",Systems,,,,
REC-12,REC-12.03,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,term,"Commences on the Effective Date (January 22, 2007) and continues for two years, unless extended by written agreement or terminated earlier. Cisco may extend the term by written notice up to one year beyond the then-current expiration. Either party may terminate without cause with [*****] days' notice.",Commences,,,,
REC-12,REC-12.04,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must purchase and resell only authorized Cisco products and services to authorized resellers within the territory.,Distributor,,,,
REC-12,REC-12.05,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must pass through Cisco's limited warranties to resellers and not make additional warranties on Cisco's behalf.,Distributor,,,,
REC-12,REC-12.06,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must comply with Cisco's trademark usage policies and not acquire, use, promote, or resell non-genuine products.",Distributor,,,,
REC-12,REC-12.07,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must maintain accurate records and provide reports to Cisco as specified, including daily inventory reports and point-of-sale data.",Distributor,,,,
REC-12,REC-12.08,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must comply with all applicable laws, including export controls and anti-bribery laws.",Distributor,,,,
REC-12,REC-12.09,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco must provide products at prices listed on the Value Added Distributor Price List and support services as described in Exhibit B.,Distributor,,,,
REC-12,REC-12.10,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco must defend and indemnify Distributor against certain third-party IP infringement claims, subject to conditions.",Distributor,,,,
REC-12,REC-12.11,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco must repurchase inventory upon termination by Cisco for convenience or by Distributor for Cisco's material breach, subject to conditions.",Distributor,,,,
REC-12,REC-12.12,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco has unilateral termination rights for convenience with [*****] days' notice, and immediate termination for certain breaches (e.g., confidentiality, export).",Cisco,,,,
REC-12,REC-12.13,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor waives any claim to damages or indemnification upon termination, including loss of future profits or goodwill.",Distributor,,,,
REC-12,REC-12.14,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco's liability is capped at the greater of [*****] or the money paid to Cisco for products/services during the [*****] period preceding the claim, and consequential damages are waived.",Cisco,,,,
REC-12,REC-12.15,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Distributor must indemnify Cisco for any warranties it makes beyond Cisco's standard warranty and for violations of applicable laws.,Distributor,,,,
REC-12,REC-12.16,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may terminate the agreement if Distributor or its parent is acquired by or acquires a competitor, or if a controlling interest is transferred.",Distributor,,,,
REC-12,REC-12.17,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor is prohibited from purchasing products for resale from any source other than Cisco, except for returns from resellers.",Distributor,,,,
REC-12,REC-12.18,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Cisco may withhold warranty and support for unauthorized Cisco products unless they pass inspection and fees are paid.,Cisco,,,,
REC-12,REC-12.19,deepseek-v4-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor must bear costs of returning obsolete product and inventory balance returns, and must comply with strict RMA procedures.",Distributor,,,,
